CustomerID,InvoiceDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17169.00,2011-10-13 10:25:00,57,2,835.78,3,3,3,9,Potential Loyalists
17171.00,2011-02-23 16:37:00,288,1,224.91,1,2,1,4,Lost Customers
17172.00,2011-09-22 09:36:00,78,1,317.76,2,2,2,6,At Risk
17173.00,2011-12-04 14:40:00,4,8,3766.60,5,5,5,15,Champions
17174.00,2011-05-06 11:47:00,217,1,59.90,1,2,1,4,Lost Customers
17175.00,2011-10-26 15:31:00,43,4,1443.69,3,4,4,11,Loyal Customers
17176.00,2011-05-22 12:41:00,201,1,306.13,1,2,2,5,At Risk
17179.00,2011-06-14 16:48:00,177,3,711.79,2,4,3,9,Potential Loyalists
17180.00,2011-10-14 15:46:00,55,4,796.03,3,4,3,10,Loyal Customers
17181.00,2011-10-13 14:48:00,56,2,239.92,3,3,1,7,Potential Loyalists
17183.00,2011-12-02 10:07:00,7,6,3347.31,5,5,5,15,Champions
17186.00,2011-10-24 10:20:00,46,2,144.00,3,3,1,7,Potential Loyalists
17187.00,2011-04-27 12:39:00,226,1,203.95,1,2,1,4,Lost Customers
17188.00,2011-11-28 13:53:00,10,7,2474.23,5,5,5,15,Champions
17189.00,2011-08-25 19:39:00,105,2,384.40,2,3,2,7,Potential Loyalists
17190.00,2011-10-12 11:33:00,58,2,444.74,3,3,2,8,Potential Loyalists
17191.00,2011-11-11 16:58:00,27,7,2095.13,4,5,5,14,Champions
17193.00,2011-11-04 12:47:00,35,7,1699.30,3,5,4,12,Loyal Customers
17194.00,2011-03-11 12:05:00,273,2,262.62,1,3,2,6,At Risk
17197.00,2011-11-10 10:32:00,29,1,1013.01,4,2,4,10,Loyal Customers
17198.00,2011-11-16 10:39:00,23,3,692.22,4,4,3,11,Loyal Customers
17201.00,2011-10-17 11:55:00,53,1,342.63,3,2,2,7,Potential Loyalists
17203.00,2011-11-04 12:27:00,35,6,3563.85,3,5,5,13,Champions
17204.00,2011-06-17 14:46:00,174,4,1564.56,2,4,4,10,Loyal Customers
17205.00,2011-10-17 12:46:00,53,1,384.08,3,2,2,7,Potential Loyalists
17206.00,2011-10-17 13:25:00,52,1,204.24,3,2,1,6,At Risk
17211.00,2011-11-13 12:03:00,26,8,2317.22,4,5,5,14,Champions
17212.00,2011-03-31 19:42:00,252,1,226.85,1,2,1,4,Lost Customers
17213.00,2011-10-30 14:53:00,39,7,2781.23,3,5,5,13,Champions
17214.00,2011-10-10 13:17:00,59,6,1069.12,3,5,4,12,Loyal Customers
17217.00,2011-04-19 17:19:00,233,1,113.50,1,2,1,4,Lost Customers
17218.00,2011-12-05 13:52:00,3,10,1960.72,5,5,4,14,Champions
17219.00,2011-11-08 11:25:00,31,1,114.23,4,2,1,7,Potential Loyalists
17220.00,2011-11-15 13:47:00,23,14,3198.25,4,5,5,14,Champions
17221.00,2011-12-02 13:35:00,6,2,335.13,5,3,2,10,Loyal Customers
17222.00,2011-10-05 13:58:00,64,1,354.15,3,2,2,7,Potential Loyalists
17223.00,2011-02-02 15:57:00,309,2,426.79,1,3,2,6,At Risk
17226.00,2011-02-04 11:52:00,308,1,393.49,1,2,2,5,At Risk
17227.00,2011-11-21 10:51:00,18,6,939.32,4,5,3,12,Loyal Customers
17228.00,2011-11-24 10:24:00,15,8,1906.09,4,5,4,13,Champions
17229.00,2011-09-04 13:56:00,95,2,318.76,2,3,2,7,Potential Loyalists
17230.00,2011-03-20 16:12:00,263,8,3638.41,1,5,5,11,Loyal Customers
17231.00,2011-11-27 15:18:00,11,10,3174.32,5,5,5,15,Champions
17232.00,2011-12-07 12:21:00,2,2,421.52,5,3,2,10,Loyal Customers
17233.00,2011-11-04 14:06:00,34,1,190.88,3,2,1,6,At Risk
17234.00,2011-06-10 11:20:00,182,1,149.89,1,2,1,4,Lost Customers
17235.00,2011-11-14 15:51:00,24,2,550.06,4,3,3,10,Loyal Customers
17236.00,2011-11-27 12:00:00,12,6,916.13,5,5,3,13,Champions
17237.00,2011-11-28 15:02:00,10,2,314.69,5,3,2,10,Loyal Customers
17238.00,2011-12-07 11:35:00,2,17,3744.65,5,5,5,15,Champions
17239.00,2011-01-31 09:41:00,312,1,382.50,1,2,2,5,At Risk
17242.00,2011-08-23 14:55:00,107,2,1135.04,2,3,4,9,Potential Loyalists
17243.00,2011-12-08 13:26:00,0,26,8676.85,5,5,5,15,Champions
17244.00,2011-10-17 15:19:00,52,1,954.90,3,2,4,9,Potential Loyalists
17245.00,2011-05-19 10:43:00,204,1,171.45,1,2,1,4,Lost Customers
17247.00,2011-11-24 15:21:00,14,1,282.19,4,2,2,8,Potential Loyalists
17248.00,2011-08-11 13:34:00,119,1,318.65,2,2,2,6,At Risk
17250.00,2011-12-06 12:15:00,3,2,384.52,5,3,2,10,Loyal Customers
17251.00,2010-12-12 11:06:00,362,1,283.28,1,2,2,5,At Risk
17252.00,2011-08-15 09:45:00,116,2,353.86,2,3,2,7,Potential Loyalists
17253.00,2011-11-21 12:59:00,17,1,178.26,4,2,1,7,Potential Loyalists
17254.00,2011-12-05 12:46:00,4,2,272.44,5,3,2,10,Loyal Customers
17255.00,2011-10-30 12:18:00,40,2,298.41,3,3,2,8,Potential Loyalists
17256.00,2011-08-24 13:30:00,106,2,240.00,2,3,1,6,At Risk
17259.00,2011-07-14 15:01:00,147,2,603.37,2,3,3,8,Potential Loyalists
17262.00,2011-10-18 12:56:00,51,5,1253.36,3,4,4,11,Loyal Customers
17263.00,2011-05-15 14:32:00,207,1,63.44,1,2,1,4,Lost Customers
17265.00,2011-07-24 10:49:00,138,2,562.90,2,3,3,8,Potential Loyalists
17266.00,2011-12-07 14:12:00,1,3,310.64,5,4,2,11,Loyal Customers
17267.00,2011-08-04 17:22:00,126,2,317.62,2,3,2,7,Potential Loyalists
17268.00,2011-08-24 10:06:00,107,4,763.64,2,4,3,9,Potential Loyalists
17272.00,2011-10-28 16:37:00,41,4,2148.63,3,4,5,12,Loyal Customers
17274.00,2011-11-04 13:16:00,34,1,111.98,3,2,1,6,At Risk
17277.00,2011-04-26 12:47:00,227,2,1065.35,1,3,4,8,Potential Loyalists
17278.00,2011-04-12 13:10:00,240,1,246.04,1,2,1,4,Lost Customers
17279.00,2011-10-13 11:58:00,57,1,187.83,3,2,1,6,At Risk
17282.00,2011-08-01 14:29:00,129,3,1703.41,2,4,4,10,Loyal Customers
17284.00,2011-10-10 14:38:00,59,6,1652.58,3,5,4,12,Loyal Customers
17286.00,2011-11-18 12:47:00,21,1,153.92,4,2,1,7,Potential Loyalists
17287.00,2011-11-13 13:27:00,25,7,1064.11,4,5,4,13,Champions
17288.00,2011-11-30 16:09:00,8,7,1419.73,5,5,4,14,Champions
17289.00,2011-11-08 12:01:00,31,3,944.41,4,4,4,12,Loyal Customers
17290.00,2011-12-06 12:38:00,3,2,525.24,5,3,3,11,Loyal Customers
17291.00,2011-02-04 13:04:00,307,1,550.80,1,2,3,6,At Risk
17293.00,2011-12-01 14:37:00,7,9,1875.11,5,5,4,14,Champions
17295.00,2011-11-11 10:49:00,28,3,556.95,4,4,3,11,Loyal Customers
17297.00,2011-11-22 14:43:00,16,1,131.78,4,2,1,7,Potential Loyalists
17298.00,2011-08-30 16:43:00,100,2,498.42,2,3,3,8,Potential Loyalists
17299.00,2011-11-28 12:01:00,11,4,669.11,5,4,3,12,Loyal Customers
17301.00,2011-11-18 13:43:00,20,1,197.63,4,2,1,7,Potential Loyalists
17302.00,2011-11-25 09:36:00,14,5,1135.63,4,4,4,12,Loyal Customers
17303.00,2010-12-13 13:32:00,360,1,250.04,1,2,1,4,Lost Customers
17306.00,2011-11-29 12:14:00,10,19,8631.31,5,5,5,15,Champions
17309.00,2011-09-05 15:20:00,94,1,82.75,2,2,1,5,At Risk
17311.00,2011-09-22 14:11:00,77,2,1384.85,2,3,4,9,Potential Loyalists
17312.00,2011-07-24 11:52:00,138,3,644.30,2,4,3,9,Potential Loyalists
17313.00,2011-11-08 15:45:00,30,1,2328.84,4,2,5,11,Loyal Customers
17314.00,2011-11-15 09:41:00,24,8,2527.92,4,5,5,14,Champions
17315.00,2011-12-08 12:15:00,1,38,6292.26,5,5,5,15,Champions
17317.00,2011-10-24 17:19:00,45,3,2600.34,3,4,5,12,Loyal Customers
17320.00,2011-08-31 13:31:00,99,3,1200.62,2,4,4,10,Loyal Customers
17321.00,2011-12-01 13:41:00,7,2,700.86,5,3,3,11,Loyal Customers
17323.00,2011-11-24 17:29:00,14,7,921.07,4,5,3,12,Loyal Customers
17324.00,2011-11-22 10:34:00,17,4,990.23,4,4,4,12,Loyal Customers
17325.00,2011-03-04 13:09:00,279,1,96.80,1,2,1,4,Lost Customers
17329.00,2011-11-25 14:24:00,13,2,523.11,4,3,3,10,Loyal Customers
17330.00,2011-11-17 08:56:00,22,2,363.90,4,3,2,9,Potential Loyalists
17331.00,2011-08-08 11:55:00,123,1,175.20,2,2,1,5,At Risk
17333.00,2011-09-15 10:11:00,85,1,494.25,2,2,3,7,Potential Loyalists
17334.00,2011-02-10 14:59:00,301,2,307.02,1,3,2,6,At Risk
17337.00,2011-07-11 14:55:00,150,4,2027.87,2,4,4,10,Loyal Customers
17338.00,2011-11-22 14:23:00,16,8,6643.93,4,5,5,14,Champions
17339.00,2011-09-06 13:29:00,93,2,243.36,2,3,1,6,At Risk
17340.00,2011-11-10 10:45:00,29,11,12353.29,4,5,5,14,Champions
17341.00,2011-07-06 12:33:00,156,3,781.36,2,4,3,9,Potential Loyalists
17343.00,2010-12-19 15:07:00,354,1,193.64,1,2,1,4,Lost Customers
17344.00,2011-10-24 12:56:00,45,1,160.57,3,2,1,6,At Risk
17345.00,2011-11-24 15:03:00,14,4,537.74,4,4,3,11,Loyal Customers
17346.00,2011-12-06 12:18:00,3,15,2676.56,5,5,5,15,Champions
17347.00,2011-09-14 13:12:00,85,1,228.96,2,2,1,5,At Risk
17348.00,2011-11-25 11:25:00,14,5,1159.52,4,4,4,12,Loyal Customers
17349.00,2011-06-13 14:29:00,178,1,110.75,2,2,1,5,At Risk
17350.00,2011-12-01 15:47:00,7,4,1286.07,5,4,4,13,Champions
17351.00,2011-11-03 18:45:00,35,3,587.15,3,4,3,10,Loyal Customers
17353.00,2011-08-02 17:19:00,128,2,1740.00,2,3,4,9,Potential Loyalists
17354.00,2011-10-20 10:34:00,50,1,1393.06,3,2,4,9,Potential Loyalists
17356.00,2011-02-01 11:07:00,311,1,178.22,1,2,1,4,Lost Customers
17357.00,2011-11-15 16:30:00,23,2,388.14,4,3,2,9,Potential Loyalists
17358.00,2011-02-09 16:57:00,302,2,365.85,1,3,2,6,At Risk
17359.00,2011-11-28 14:37:00,10,1,127.86,5,2,1,8,Potential Loyalists
17360.00,2011-11-22 13:11:00,16,3,585.79,4,4,3,11,Loyal Customers
17361.00,2011-10-21 15:43:00,48,3,488.20,3,4,2,9,Potential Loyalists
17362.00,2011-04-14 14:43:00,238,2,312.23,1,3,2,6,At Risk
17364.00,2011-12-09 09:00:00,0,11,4481.18,5,5,5,15,Champions
17365.00,2011-11-27 12:13:00,12,8,4801.56,5,5,5,15,Champions
17367.00,2011-04-15 14:21:00,237,1,168.40,1,2,1,4,Lost Customers
17368.00,2011-11-16 15:26:00,22,8,1912.67,4,5,4,13,Champions
17370.00,2011-09-28 10:14:00,72,4,446.18,2,4,2,8,Potential Loyalists
17371.00,2011-11-22 13:30:00,16,3,423.89,4,4,2,10,Loyal Customers
17372.00,2011-10-30 11:37:00,40,8,1342.68,3,5,4,12,Loyal Customers
17373.00,2011-10-30 15:28:00,39,4,646.92,3,4,3,10,Loyal Customers
17374.00,2011-05-05 09:05:00,218,2,495.77,1,3,3,7,Potential Loyalists
17375.00,2011-05-24 15:45:00,198,3,400.10,1,4,2,7,Potential Loyalists
17376.00,2011-09-30 12:36:00,70,2,203.20,3,3,1,7,Potential Loyalists
17377.00,2011-11-16 11:17:00,23,20,4100.92,4,5,5,14,Champions
17379.00,2011-11-28 13:56:00,10,1,404.66,5,2,2,9,Potential Loyalists
17381.00,2011-12-01 11:59:00,8,29,20275.61,5,5,5,15,Champions
17382.00,2011-10-05 13:05:00,64,1,65.40,3,2,1,6,At Risk
17383.00,2011-12-05 17:36:00,3,1,199.29,5,2,1,8,Potential Loyalists
17384.00,2011-11-20 15:48:00,18,2,336.40,4,3,2,9,Potential Loyalists
17385.00,2011-11-25 11:02:00,14,1,261.11,4,2,2,8,Potential Loyalists
17386.00,2011-12-02 11:28:00,7,6,2686.42,5,5,5,15,Champions
17387.00,2011-11-20 11:00:00,19,2,784.11,4,3,3,10,Loyal Customers
17388.00,2011-09-23 10:31:00,77,4,1259.56,2,4,4,10,Loyal Customers
17389.00,2011-12-09 09:38:00,0,34,31833.68,5,5,5,15,Champions
17391.00,2011-06-29 09:58:00,163,2,508.80,2,3,3,8,Potential Loyalists
17392.00,2011-02-06 12:48:00,306,2,457.91,1,3,2,6,At Risk
17394.00,2011-05-04 13:22:00,218,1,203.87,1,2,1,4,Lost Customers
17396.00,2011-10-31 14:12:00,38,8,7330.80,3,5,5,13,Champions
17397.00,2011-11-17 14:08:00,21,2,696.41,4,3,3,10,Loyal Customers
17398.00,2011-08-17 09:48:00,114,3,653.38,2,4,3,9,Potential Loyalists
17400.00,2011-08-05 15:38:00,125,5,2129.96,2,4,5,11,Loyal Customers
17402.00,2011-12-05 10:15:00,4,13,2633.85,5,5,5,15,Champions
17403.00,2011-11-03 15:18:00,35,1,281.62,3,2,2,7,Potential Loyalists
17404.00,2011-12-05 16:26:00,3,15,31906.82,5,5,5,15,Champions
17405.00,2011-12-08 17:12:00,0,3,1031.41,5,4,4,13,Champions
17406.00,2011-01-10 15:07:00,332,3,2200.42,1,4,5,10,Loyal Customers
17408.00,2011-06-29 12:53:00,162,1,32.65,2,2,1,5,At Risk
17409.00,2011-06-08 10:36:00,184,2,771.85,1,3,3,7,Potential Loyalists
17410.00,2011-11-23 15:46:00,15,5,1214.72,4,4,4,12,Loyal Customers
17411.00,2011-11-27 14:25:00,11,3,778.94,5,4,3,12,Loyal Customers
17412.00,2011-12-07 11:36:00,2,7,1258.06,5,5,4,14,Champions
17414.00,2011-10-27 12:13:00,43,2,778.00,3,3,3,9,Potential Loyalists
17415.00,2011-09-21 12:50:00,79,1,507.84,2,2,3,7,Potential Loyalists
17416.00,2011-11-10 12:47:00,29,7,6893.42,4,5,5,14,Champions
17418.00,2011-10-28 13:00:00,41,2,463.46,3,3,2,8,Potential Loyalists
17419.00,2011-11-28 13:47:00,10,12,4226.57,5,5,5,15,Champions
17420.00,2011-10-20 14:52:00,49,3,598.83,3,4,3,10,Loyal Customers
17422.00,2011-11-23 13:27:00,15,6,1979.37,4,5,4,13,Champions
17423.00,2011-10-24 13:36:00,45,2,698.41,3,3,3,9,Potential Loyalists
17425.00,2011-11-20 15:30:00,18,2,759.17,4,3,3,10,Loyal Customers
17426.00,2011-12-01 18:07:00,7,6,5037.26,5,5,5,15,Champions
17427.00,2011-09-29 11:29:00,71,1,100.80,3,2,1,6,At Risk
17428.00,2011-12-09 09:45:00,0,28,17256.85,5,5,5,15,Champions
17429.00,2011-08-03 13:22:00,127,3,524.92,2,4,3,9,Potential Loyalists
17430.00,2011-11-07 09:24:00,32,2,265.76,4,3,2,9,Potential Loyalists
17431.00,2011-01-30 14:36:00,312,1,403.30,1,2,2,5,At Risk
17432.00,2011-11-21 17:33:00,17,2,365.76,4,3,2,9,Potential Loyalists
17433.00,2011-09-12 14:24:00,87,1,303.16,2,2,2,6,At Risk
17434.00,2011-12-07 13:16:00,1,7,2373.82,5,5,5,15,Champions
17436.00,2011-12-08 12:30:00,1,2,216.30,5,3,1,9,Potential Loyalists
17438.00,2011-03-31 10:26:00,253,1,388.45,1,2,2,5,At Risk
17440.00,2011-07-06 11:54:00,156,3,186.42,2,4,1,7,Potential Loyalists
17442.00,2011-11-03 09:17:00,36,6,2248.56,3,5,5,13,Champions
17443.00,2011-05-04 10:47:00,219,1,534.24,1,2,3,6,At Risk
17444.00,2011-07-15 12:05:00,147,3,2940.04,2,4,5,11,Loyal Customers
17446.00,2011-06-16 10:42:00,176,2,120.90,2,3,1,6,At Risk
17447.00,2011-10-30 14:18:00,39,2,541.53,3,3,3,9,Potential Loyalists
17449.00,2011-12-07 16:56:00,1,7,2520.86,5,5,5,15,Champions
17450.00,2011-12-01 13:29:00,7,46,194550.79,5,5,5,15,Champions
17451.00,2011-12-08 15:02:00,0,7,1721.40,5,5,4,14,Champions
17453.00,2011-11-22 09:42:00,17,2,486.72,4,3,2,9,Potential Loyalists
17454.00,2011-05-31 13:58:00,191,4,517.53,1,4,3,8,Potential Loyalists
17455.00,2011-05-20 12:31:00,203,1,131.70,1,2,1,4,Lost Customers
17456.00,2010-12-09 15:23:00,364,1,249.86,1,2,1,4,Lost Customers
17457.00,2011-08-05 12:48:00,126,5,1737.70,2,4,4,10,Loyal Customers
17458.00,2011-11-24 13:01:00,14,1,316.50,4,2,2,8,Potential Loyalists
17459.00,2011-10-27 13:25:00,42,2,657.30,3,3,3,9,Potential Loyalists
17460.00,2011-09-06 15:04:00,93,6,622.43,2,5,3,10,Loyal Customers
17461.00,2011-11-17 10:21:00,22,3,757.46,4,4,3,11,Loyal Customers
17462.00,2011-10-10 13:56:00,59,2,675.69,3,3,3,9,Potential Loyalists
17463.00,2011-11-23 13:40:00,15,5,1896.41,4,4,4,12,Loyal Customers
17464.00,2011-07-04 13:19:00,157,1,289.96,2,2,2,6,At Risk
17466.00,2011-11-29 13:15:00,9,2,763.28,5,3,3,11,Loyal Customers
17468.00,2011-11-29 15:33:00,9,2,137.00,5,3,1,9,Potential Loyalists
17469.00,2011-11-23 13:15:00,15,5,1870.97,4,4,4,12,Loyal Customers
17470.00,2011-10-26 12:42:00,44,5,1125.07,3,4,4,11,Loyal Customers
17472.00,2011-06-01 14:57:00,190,3,710.29,1,4,3,8,Potential Loyalists
17475.00,2011-09-21 14:55:00,78,1,194.37,2,2,1,5,At Risk
17480.00,2011-09-23 11:39:00,77,1,511.82,2,2,3,7,Potential Loyalists
17481.00,2011-12-06 12:28:00,3,4,1255.59,5,4,4,13,Champions
17483.00,2011-10-05 13:10:00,64,3,414.04,3,4,2,9,Potential Loyalists
17486.00,2011-03-23 14:00:00,260,1,396.87,1,2,2,5,At Risk
17489.00,2011-10-12 08:56:00,58,2,376.64,3,3,2,8,Potential Loyalists
17490.00,2011-12-09 09:08:00,0,7,2092.32,5,5,5,15,Champions
17491.00,2011-12-08 16:18:00,0,10,3558.87,5,5,5,15,Champions
17492.00,2011-04-05 15:21:00,247,1,374.57,1,2,2,5,At Risk
17495.00,2011-12-02 12:08:00,7,2,497.56,5,3,3,11,Loyal Customers
17496.00,2010-12-16 08:39:00,358,1,271.05,1,2,2,5,At Risk
17498.00,2011-09-25 12:25:00,75,1,272.22,2,2,2,6,At Risk
17499.00,2011-02-23 09:14:00,289,1,622.88,1,2,3,6,At Risk
17500.00,2011-11-22 14:25:00,16,3,1138.00,4,4,4,12,Loyal Customers
17501.00,2011-05-03 09:47:00,220,2,288.60,1,3,2,6,At Risk
17502.00,2011-11-30 13:13:00,8,4,689.10,5,4,3,12,Loyal Customers
17503.00,2011-12-07 09:18:00,2,2,558.96,5,3,3,11,Loyal Customers
17504.00,2011-05-17 12:59:00,205,9,2997.03,1,5,5,11,Loyal Customers
17505.00,2011-07-01 12:50:00,161,2,1145.84,2,3,4,9,Potential Loyalists
17506.00,2011-09-25 11:39:00,75,1,302.20,2,2,2,6,At Risk
17507.00,2011-03-23 11:48:00,261,2,605.58,1,3,3,7,Potential Loyalists
17508.00,2011-03-04 08:10:00,280,1,387.31,1,2,2,5,At Risk
17509.00,2011-10-13 10:26:00,57,8,6115.14,3,5,5,13,Champions
17510.00,2011-11-15 10:00:00,24,1,308.48,4,2,2,8,Potential Loyalists
17511.00,2011-12-07 10:12:00,2,31,91062.38,5,5,5,15,Champions
17512.00,2011-11-11 12:11:00,28,10,2924.99,4,5,5,14,Champions
17513.00,2011-09-28 16:42:00,71,1,513.20,3,2,3,8,Potential Loyalists
17514.00,2011-08-03 15:45:00,127,1,208.65,2,2,1,5,At Risk
17515.00,2011-11-08 14:04:00,30,4,639.02,4,4,3,11,Loyal Customers
17516.00,2011-11-24 16:51:00,14,5,768.08,4,4,3,11,Loyal Customers
17517.00,2011-02-04 11:48:00,308,1,153.94,1,2,1,4,Lost Customers
17519.00,2011-11-22 16:43:00,16,6,1844.02,4,5,4,13,Champions
17520.00,2011-10-17 12:04:00,53,1,546.81,3,2,3,8,Potential Loyalists
17521.00,2011-11-10 11:22:00,29,3,723.21,4,4,3,11,Loyal Customers
17522.00,2011-12-08 12:31:00,1,5,1070.71,5,4,4,13,Champions
17523.00,2011-11-28 13:20:00,10,4,652.74,5,4,3,12,Loyal Customers
17524.00,2010-12-13 14:32:00,360,1,145.00,1,2,1,4,Lost Customers
17525.00,2010-12-15 12:05:00,359,1,422.70,1,2,2,5,At Risk
17526.00,2011-12-05 11:05:00,4,4,1195.90,5,4,4,13,Champions
17527.00,2011-10-17 12:32:00,53,4,939.37,3,4,3,10,Loyal Customers
17528.00,2011-12-08 13:27:00,0,8,3628.50,5,5,5,15,Champions
17530.00,2011-12-08 18:42:00,0,10,2385.00,5,5,5,15,Champions
17531.00,2011-06-02 19:17:00,189,1,296.70,1,2,2,5,At Risk
17534.00,2011-10-17 12:47:00,53,1,223.36,3,2,1,6,At Risk
17535.00,2011-03-04 15:20:00,279,1,164.40,1,2,1,4,Lost Customers
17536.00,2011-06-15 13:23:00,176,1,76.50,2,2,1,5,At Risk
17537.00,2011-11-10 10:56:00,29,2,897.62,4,3,3,10,Loyal Customers
17538.00,2011-11-14 12:12:00,25,1,98.42,4,2,1,7,Potential Loyalists
17540.00,2011-11-15 11:56:00,24,2,578.90,4,3,3,10,Loyal Customers
17542.00,2011-03-15 11:45:00,269,1,170.75,1,2,1,4,Lost Customers
17545.00,2011-10-27 14:04:00,42,3,645.96,3,4,3,10,Loyal Customers
17548.00,2011-04-20 12:01:00,233,1,103.30,1,2,1,4,Lost Customers
17549.00,2011-11-16 09:59:00,23,2,148.86,4,3,1,8,Potential Loyalists
17550.00,2011-05-26 14:09:00,196,3,267.16,1,4,2,7,Potential Loyalists
17551.00,2010-12-15 14:12:00,358,1,306.84,1,2,2,5,At Risk
17552.00,2011-10-10 17:00:00,59,4,930.41,3,4,3,10,Loyal Customers
17553.00,2011-08-02 10:00:00,129,1,1487.60,2,2,4,8,Potential Loyalists
17554.00,2011-12-08 14:15:00,0,5,1952.45,5,4,4,13,Champions
17555.00,2011-11-20 12:22:00,19,2,483.26,4,3,2,9,Potential Loyalists
17556.00,2011-05-18 10:48:00,205,1,157.90,1,2,1,4,Lost Customers
17557.00,2011-11-25 12:57:00,13,3,541.46,4,4,3,11,Loyal Customers
17560.00,2011-09-06 09:18:00,94,5,854.95,2,4,3,9,Potential Loyalists
17561.00,2011-11-20 12:53:00,18,1,167.62,4,2,1,7,Potential Loyalists
17562.00,2011-11-25 14:21:00,13,7,1122.38,4,5,4,13,Champions
17564.00,2011-11-15 13:27:00,23,3,454.01,4,4,2,10,Loyal Customers
17566.00,2011-12-01 19:54:00,7,2,901.21,5,3,3,11,Loyal Customers
17567.00,2011-12-02 15:48:00,6,8,4331.48,5,5,5,15,Champions
17569.00,2011-01-11 14:15:00,331,1,344.14,1,2,2,5,At Risk
17571.00,2011-10-20 15:57:00,49,4,1498.51,3,4,4,11,Loyal Customers
17572.00,2011-09-29 17:53:00,70,4,226.75,3,4,1,8,Potential Loyalists
17573.00,2011-11-10 13:01:00,28,3,380.60,4,4,2,10,Loyal Customers
17574.00,2011-04-11 09:47:00,242,1,185.65,1,2,1,4,Lost Customers
17576.00,2011-12-01 17:56:00,7,19,3622.68,5,5,5,15,Champions
17578.00,2011-05-05 18:38:00,217,1,143.46,1,2,1,4,Lost Customers
17579.00,2011-12-05 12:28:00,4,3,448.90,5,4,2,11,Loyal Customers
17580.00,2011-04-01 12:41:00,252,3,215.72,1,4,1,6,At Risk
17581.00,2011-12-09 12:21:00,0,25,11045.04,5,5,5,15,Champions
17582.00,2011-04-17 13:18:00,235,1,175.27,1,2,1,4,Lost Customers
17584.00,2011-12-02 17:12:00,6,2,1242.30,5,3,4,12,Loyal Customers
17585.00,2011-08-22 13:30:00,108,4,1133.07,2,4,4,10,Loyal Customers
17588.00,2011-08-31 13:37:00,99,3,1240.20,2,4,4,10,Loyal Customers
17589.00,2011-10-10 16:58:00,59,4,2404.17,3,4,5,12,Loyal Customers
17590.00,2011-12-07 12:55:00,1,3,1479.22,5,4,4,13,Champions
17591.00,2011-09-27 13:42:00,72,7,2225.97,2,5,5,12,Loyal Customers
17593.00,2011-12-06 10:30:00,3,5,3927.34,5,4,5,14,Champions
17594.00,2011-09-15 16:34:00,84,2,993.18,2,3,4,9,Potential Loyalists
17595.00,2011-11-27 16:08:00,11,2,388.79,5,3,2,10,Loyal Customers
17596.00,2011-11-16 14:11:00,22,7,2827.93,4,5,5,14,Champions
17597.00,2011-05-10 11:54:00,213,1,2044.37,1,2,4,7,Potential Loyalists
17600.00,2011-11-22 09:43:00,17,1,161.67,4,2,1,7,Potential Loyalists
17601.00,2011-04-14 18:02:00,238,1,116.01,1,2,1,4,Lost Customers
17602.00,2011-12-07 13:53:00,1,6,5102.97,5,5,5,15,Champions
17603.00,2011-09-22 14:18:00,77,1,394.72,2,2,2,6,At Risk
17604.00,2011-05-06 13:43:00,216,2,309.36,1,3,2,6,At Risk
17608.00,2011-11-06 13:06:00,32,2,193.42,4,3,1,8,Potential Loyalists
17609.00,2011-10-30 12:28:00,40,5,1112.22,3,4,4,11,Loyal Customers
17611.00,2011-12-02 13:29:00,6,15,3984.22,5,5,5,15,Champions
17612.00,2011-10-17 14:59:00,52,6,2048.45,3,5,4,12,Loyal Customers
17613.00,2011-11-17 10:51:00,22,14,4559.15,4,5,5,14,Champions
17614.00,2011-10-13 16:01:00,56,1,390.07,3,2,2,7,Potential Loyalists
17615.00,2011-08-01 14:06:00,129,3,329.60,2,4,2,8,Potential Loyalists
17616.00,2011-06-19 10:11:00,173,3,571.20,2,4,3,9,Potential Loyalists
17618.00,2011-12-04 11:50:00,5,3,971.58,5,4,4,13,Champions
17619.00,2011-01-31 14:18:00,311,1,218.52,1,2,1,4,Lost Customers
17620.00,2011-10-11 12:08:00,59,1,81.44,3,2,1,6,At Risk
17621.00,2011-11-18 17:11:00,20,3,1379.90,4,4,4,12,Loyal Customers
17623.00,2011-11-07 11:32:00,32,1,527.05,4,2,3,9,Potential Loyalists
17624.00,2011-11-25 10:52:00,14,2,843.48,4,3,3,10,Loyal Customers
17625.00,2011-11-21 13:36:00,17,4,2047.00,4,4,4,12,Loyal Customers
17628.00,2011-09-19 15:21:00,80,1,75.75,2,2,1,5,At Risk
17629.00,2011-12-04 10:56:00,5,8,1814.12,5,5,4,14,Champions
17630.00,2011-06-23 11:58:00,169,2,503.60,2,3,3,8,Potential Loyalists
17631.00,2011-12-08 09:47:00,1,3,528.33,5,4,3,12,Loyal Customers
17633.00,2011-11-08 13:25:00,30,4,1324.84,4,4,4,12,Loyal Customers
17634.00,2011-11-03 13:09:00,35,9,2361.97,3,5,5,13,Champions
17636.00,2011-11-20 14:40:00,18,1,285.56,4,2,2,8,Potential Loyalists
17637.00,2011-11-08 12:51:00,30,2,547.06,4,3,3,10,Loyal Customers
17639.00,2011-03-08 15:22:00,275,1,108.50,1,2,1,4,Lost Customers
17640.00,2011-09-14 09:13:00,86,1,621.66,2,2,3,7,Potential Loyalists
17642.00,2011-08-12 09:11:00,119,2,712.29,2,3,3,8,Potential Loyalists
